"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Z score Length","__RSI","__CCI","__DMI","__AROON","__EMA","__Factor (SuperTrend)","__AtrPeriod (SuperTrend)","__𝛃1 (rsi)","__𝛃2 (cci)","__𝛃3 (dmi)","__𝛃4 (aroon)","__𝛃5 (ema)","__𝛃6 (SuperTrend)","__Step of learing","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX:","__L","__S","__Lv","__2. MACD:","__Lf","__Ls","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA:","__Length","__Bars","__6. High/Low Filter:","__Lookback","__7. Maximum close change allowed on entry:","__(％)","__8. Minimum close change allowed on entry:","__9. RSI:","__OS","__OB","__10. MA:","__Type","__11. EMA Difference:","__EMA 1","__EMA 2","__13. M.Bias:","__P","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak   ","__Win Streak   ","__Row Loss InDay","__DrawDown ％","__InDay Loss ％ ","__Daily Trades  ","__Weekly Trades","__     Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars"
69.23,0.69,121.96,1.22,-52.73,-0.53,2153.57,21.54,1307.60,13.08,845.97,8.46,2084.34,20.84,1185.64,11.86,898.70,8.99,357.75,3.52,245.43,2.45,19847.38,198.47,0.01,0.01,1.03,1.10,0.94,16.00,16.00,16.00,0,0,214.66,126.85,87.81,144.00,85.00,59.00,0,0,0,62.00,38.00,24.00,82.00,47.00,35.00,43.06,44.71,40.68,0.48,0.05,1.43,0.15,-0.89,-0.09,34.74,3.50,34.41,3.46,35.25,3.55,25.42,2.55,25.23,2.53,25.68,2.58,1.37,1.36,1.37,72.20,7.21,72.20,7.21,67.54,6.70,65.37,6.57,65.37,6.57,49.32,4.90,28.00,31.00,23.00,29.00,32.00,25.00,27.00,30.00,22.00,0,0,0,"All parameters are changed randomly",150.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.60,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
4.51,0.05,314.27,3.14,-309.77,-3.10,1987.72,19.88,1319.46,13.19,668.27,6.68,1983.22,19.83,1005.18,10.05,978.03,9.78,368.90,3.62,332.73,3.28,19845.48,198.45,-0.24,-0.25,1.00,1.31,0.68,16.00,16.00,16.00,0,0,187.15,106.34,80.81,125.00,71.00,54.00,0,0,0,46.00,30.00,16.00,79.00,41.00,38.00,36.80,42.25,29.63,0.04,0.01,4.43,0.45,-5.74,-0.57,43.21,4.34,43.98,4.41,41.77,4.20,25.10,2.51,24.52,2.45,25.74,2.57,1.72,1.79,1.62,91.27,9.04,91.27,9.04,77.73,7.90,66.47,6.57,66.47,6.57,49.67,4.90,36.00,37.00,36.00,43.00,44.00,42.00,33.00,32.00,33.00,0,0,0,"All parameters are changed randomly",150.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,2.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
304.66,3.05,346.24,3.46,-41.59,-0.42,2233.99,22.34,1507.51,15.08,726.48,7.26,1929.33,19.29,1161.27,11.61,768.06,7.68,563.72,5.44,310.69,3.08,19598.24,195.98,0.45,1.19,1.16,1.30,0.95,16.00,16.00,16.00,0,0,168.32,105.39,62.93,112.00,70.00,42.00,0,0,0,48.00,32.00,16.00,64.00,38.00,26.00,42.86,45.71,38.10,2.72,0.28,4.95,0.50,-0.99,-0.09,46.54,4.65,47.11,4.70,45.40,4.54,30.15,3.00,30.56,3.04,29.54,2.94,1.54,1.54,1.54,94.32,9.23,94.32,9.23,79.66,7.98,66.01,6.57,66.01,6.57,60.11,5.85,45.00,45.00,46.00,52.00,54.00,47.00,40.00,36.00,45.00,0,0,0,"All parameters are changed randomly",100.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-278.42,-2.78,-66.96,-0.67,-211.46,-2.11,1737.11,17.37,1076.26,10.76,660.85,6.61,2015.53,20.16,1143.22,11.43,872.31,8.72,260.44,2.64,521.69,5.15,19596.04,195.96,-1.39,-0.81,0.86,0.94,0.76,16.00,16.00,16.00,0,0,243.36,141.73,101.64,165.00,96.00,69.00,0,0,0,83.00,50.00,33.00,82.00,46.00,36.00,50.30,52.08,47.83,-1.69,-0.17,-0.70,-0.06,-3.06,-0.31,20.93,2.13,21.53,2.19,20.03,2.04,24.58,2.49,24.85,2.51,24.23,2.47,0.85,0.87,0.83,43.53,4.45,43.53,4.45,40.40,4.13,65.29,6.57,65.29,6.57,48.16,4.90,18.00,18.00,19.00,17.00,17.00,17.00,19.00,18.00,20.00,0,0,0,"All parameters are changed randomly",100.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-434.85,-4.35,-277.46,-2.77,-157.39,-1.57,1215.88,12.16,704.69,7.05,511.19,5.11,1650.73,16.51,982.15,9.82,668.58,6.69,105.66,1.10,497.71,4.98,19843.43,198.43,-2.57,-0.93,0.74,0.72,0.77,16.00,16.00,16.00,0,0,386.10,224.21,161.89,265.00,154.00,111.00,0,0,0,113.00,66.00,47.00,152.00,88.00,64.00,42.64,42.86,42.34,-1.64,-0.17,-1.80,-0.18,-1.42,-0.14,10.76,1.11,10.68,1.10,10.88,1.12,10.86,1.12,11.16,1.15,10.45,1.07,0.99,0.96,1.04,22.65,2.38,22.65,2.38,21.55,2.25,64.33,6.57,64.33,6.57,37.27,3.73,5.00,5.00,5.00,6.00,6.00,5.00,5.00,5.00,5.00,0,0,0,"All parameters are changed randomly",50.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,1.40,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-453.49,-4.53,-102.89,-1.03,-350.60,-3.51,1460.34,14.60,915.69,9.16,544.65,5.45,1913.83,19.14,1018.58,10.19,895.25,8.95,177.39,1.82,549.22,5.45,19837.74,198.38,-1.57,-0.84,0.76,0.90,0.61,16.00,16.00,16.00,0,0,288.35,163.83,124.52,197.00,112.00,85.00,0,0,0,72.00,46.00,26.00,125.00,66.00,59.00,36.55,41.07,30.59,-2.30,-0.23,-0.92,-0.09,-4.12,-0.42,20.28,2.08,19.91,2.04,20.95,2.15,15.31,1.57,15.43,1.58,15.17,1.55,1.33,1.29,1.38,40.79,4.22,35.40,3.69,40.79,4.22,63.99,6.57,63.99,6.57,37.26,3.73,11.00,11.00,10.00,12.00,13.00,11.00,10.00,10.00,10.00,0,0,0,"All parameters are changed randomly",200.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.50,3.00,1.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-73.12,-0.73,-218.96,-2.19,145.84,1.46,1965.61,19.66,1319.13,13.19,646.48,6.46,2038.73,20.39,1538.09,15.38,500.64,5.01,448.12,4.50,619.10,6.14,19834.89,198.35,-0.14,-0.21,0.96,0.86,1.29,17.00,17.00,16.00,0,0,206.66,145.71,60.95,142.00,100.00,42.00,0,0,0,71.00,46.00,25.00,71.00,54.00,17.00,50.00,46.00,59.52,-0.51,-0.05,-2.19,-0.22,3.47,0.36,27.68,2.85,28.68,2.95,25.86,2.66,28.71,2.94,28.48,2.92,29.45,3.02,0.96,1.01,0.88,56.58,5.81,56.58,5.81,54.46,5.50,63.99,6.57,63.99,6.57,46.60,4.70,30.00,33.00,24.00,30.00,35.00,22.00,30.00,31.00,26.00,0,0,0,"All parameters are changed randomly",50.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.10,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-329.40,-3.29,-143.01,-1.43,-186.39,-1.86,1549.10,15.49,910.41,9.10,638.69,6.39,1878.49,18.78,1053.42,10.53,825.07,8.25,214.45,2.17,407.92,4.05,19841.85,198.42,-0.89,-0.67,0.83,0.86,0.77,16.00,16.00,16.00,0,0,264.94,153.09,111.85,180.00,104.00,76.00,0,0,0,89.00,53.00,36.00,91.00,51.00,40.00,49.44,50.96,47.37,-1.83,-0.18,-1.38,-0.14,-2.45,-0.25,17.41,1.78,17.18,1.75,17.74,1.81,20.64,2.10,20.66,2.10,20.63,2.10,0.84,0.83,0.86,35.46,3.64,35.46,3.64,35.22,3.62,64.07,6.57,64.07,6.57,38.88,3.95,14.00,14.00,14.00,14.00,13.00,16.00,13.00,14.00,12.00,0,0,0,"All parameters are changed randomly",200.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,1.10,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
57.49,0.57,80.90,0.81,-23.41,-0.23,2138.86,21.39,1274.22,12.74,864.64,8.65,2081.37,20.81,1193.32,11.93,888.05,8.88,322.58,3.17,277.55,2.75,19847.06,198.47,-0.02,-0.02,1.03,1.07,0.97,17.00,17.00,16.00,0,0,221.54,130.39,91.15,148.00,87.00,61.00,0,0,0,67.00,40.00,27.00,81.00,47.00,34.00,45.27,45.98,44.26,0.39,0.04,0.93,0.10,-0.38,-0.03,31.92,3.20,31.86,3.19,32.02,3.21,25.70,2.57,25.39,2.54,26.12,2.61,1.24,1.25,1.23,67.65,6.75,67.65,6.75,63.22,6.27,65.60,6.57,65.60,6.57,49.37,4.90,27.00,30.00,23.00,28.00,29.00,26.00,26.00,30.00,20.00,0,0,0,"All parameters are changed randomly",150.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
255.57,2.56,218.02,2.18,37.55,0.38,2021.45,20.21,1219.12,12.19,802.33,8.02,1765.89,17.66,1001.10,10.01,764.78,7.65,570.95,5.51,335.74,3.32,19845.48,198.45,0.42,0.69,1.15,1.22,1.05,16.00,16.00,16.00,0,0,182.13,107.05,75.07,121.00,71.00,50.00,0,0,0,62.00,37.00,25.00,59.00,34.00,25.00,51.24,52.11,50.00,2.11,0.21,3.07,0.30,0.75,0.08,32.60,3.25,32.95,3.28,32.09,3.21,29.93,2.98,29.44,2.93,30.59,3.04,1.09,1.12,1.05,65.72,6.47,65.72,6.47,58.89,6.01,64.76,6.57,64.76,6.57,59.73,5.85,35.00,35.00,36.00,33.00,33.00,33.00,37.00,36.00,39.00,0,0,0,"All parameters are changed randomly",200.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.20,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-260.46,-2.60,-188.15,-1.88,-72.31,-0.72,1828.33,18.28,1114.50,11.15,713.82,7.14,2088.78,20.89,1302.65,13.03,786.13,7.86,267.66,2.72,481.03,4.79,19836.32,198.36,-0.72,-0.64,0.88,0.86,0.91,16.00,16.00,16.00,0,0,303.56,183.35,120.21,207.00,125.00,82.00,0,0,0,103.00,61.00,42.00,104.00,64.00,40.00,49.76,48.80,51.22,-1.26,-0.13,-1.51,-0.15,-0.88,-0.09,17.75,1.82,18.27,1.87,17.00,1.74,20.08,2.05,20.35,2.08,19.65,2.00,0.88,0.90,0.87,37.17,3.82,37.17,3.82,35.42,3.62,64.51,6.57,64.51,6.57,37.33,3.73,13.00,13.00,13.00,14.00,14.00,15.00,12.00,13.00,11.00,0,0,0,"All parameters are changed randomly",50.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,1.10,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
217.83,2.18,21.06,0.21,196.77,1.97,2272.06,22.72,1537.08,15.37,734.98,7.35,2054.23,20.54,1516.02,15.16,538.21,5.38,718.05,7.03,539.78,5.38,19842.32,198.42,0.16,0.32,1.11,1.01,1.37,16.00,16.00,16.00,0,0,186.58,130.95,55.63,127.00,89.00,38.00,0,0,0,58.00,38.00,20.00,69.00,51.00,18.00,45.67,42.70,52.63,1.72,0.18,0.24,0.02,5.18,0.53,39.17,3.99,40.45,4.12,36.75,3.75,29.77,3.03,29.73,3.03,29.90,3.04,1.32,1.36,1.23,78.88,7.97,78.88,7.97,76.52,7.55,64.11,6.57,64.11,6.57,47.77,4.70,41.00,43.00,36.00,44.00,48.00,36.00,38.00,39.00,36.00,0,0,0,"All parameters are changed randomly",50.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-282.29,-2.82,-268.54,-2.69,-13.75,-0.14,2087.71,20.88,1354.34,13.54,733.37,7.33,2370.00,23.70,1622.88,16.23,747.12,7.47,396.09,4.05,648.93,6.47,19841.37,198.41,-0.42,-0.44,0.88,0.84,0.98,16.00,16.00,16.00,0,0,231.10,153.23,77.87,160.00,106.00,54.00,0,0,0,64.00,41.00,23.00,96.00,65.00,31.00,40.00,38.68,42.59,-1.76,-0.17,-2.53,-0.25,-0.25,-0.02,32.62,3.39,33.03,3.43,31.89,3.32,24.69,2.55,24.97,2.58,24.10,2.50,1.32,1.32,1.32,69.32,7.21,69.32,7.21,65.10,6.70,63.82,6.57,63.82,6.57,39.19,4.14,27.00,29.00,23.00,30.00,31.00,29.00,25.00,27.00,19.00,0,0,0,"All parameters are changed randomly",50.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.60,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-278.42,-2.78,-66.96,-0.67,-211.46,-2.11,1737.11,17.37,1076.26,10.76,660.85,6.61,2015.53,20.16,1143.22,11.43,872.31,8.72,260.44,2.64,521.69,5.15,19596.04,195.96,-1.39,-0.81,0.86,0.94,0.76,16.00,16.00,16.00,0,0,243.36,141.73,101.64,165.00,96.00,69.00,0,0,0,83.00,50.00,33.00,82.00,46.00,36.00,50.30,52.08,47.83,-1.69,-0.17,-0.70,-0.06,-3.06,-0.31,20.93,2.13,21.53,2.19,20.03,2.04,24.58,2.49,24.85,2.51,24.23,2.47,0.85,0.87,0.83,43.53,4.45,43.53,4.45,40.40,4.13,65.29,6.57,65.29,6.57,48.16,4.90,18.00,18.00,19.00,17.00,17.00,17.00,19.00,18.00,20.00,0,0,0,"All parameters are changed randomly",100.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-408.57,-4.09,-170.42,-1.70,-238.15,-2.38,1196.87,11.97,677.61,6.78,519.26,5.19,1605.44,16.05,848.03,8.48,757.41,7.57,123.58,1.27,439.34,4.39,19846.27,198.46,-3.14,-0.95,0.75,0.80,0.69,16.00,16.00,16.00,0,0,332.30,183.82,148.48,226.00,125.00,101.00,0,0,0,80.00,48.00,32.00,146.00,77.00,69.00,35.40,38.40,31.68,-1.81,-0.18,-1.36,-0.14,-2.36,-0.24,14.96,1.53,14.12,1.44,16.23,1.65,11.00,1.12,11.01,1.12,10.98,1.12,1.36,1.28,1.48,33.55,3.46,30.12,3.12,33.55,3.46,64.80,6.57,64.80,6.57,37.38,3.73,6.00,6.00,6.00,7.00,8.00,5.00,6.00,5.00,6.00,0,0,0,"All parameters are changed randomly",150.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,1.90,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
