"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Length","__Type ➞","__RR Ratio","__SL Type","__Show SL","__Line Style","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX","__2. MACD","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA","__Bars","__6. High/Low Filter","__Lookback","__7. Maximum close change (％) allowed on entry","__8. Minimum close change (％) allowed on entry","__9. RSI OS/OB","__10. MA","__11. EMA Difference","__13. M.Bias:","__L","__S","__P","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak   ","__Win Streak   ","__Row Loss InDay","__DrawDown ％","__InDay Loss ％ ","__Daily Trades  ","__Weekly Trades","__     Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars","__Dashboard Size","__Performance Summary","__Monthly Performance"
1299.94,52.00,1435.67,57.43,-135.72,-5.43,2920.25,116.81,2437.90,97.52,482.35,19.29,1620.30,64.81,1002.23,40.09,618.07,24.72,1301.82,34.26,607.86,17.36,9514.60,380.58,1.95,"N/A",1.80,2.43,0.78,116.00,116.00,112.00,0,0,180.66,129.14,51.53,39.00,28.00,11.00,0,0,0,16.00,13.00,3.00,23.00,15.00,8.00,41.03,46.43,27.27,33.33,1.18,51.27,1.72,-12.34,-0.20,182.52,6.07,187.53,6.19,160.78,5.59,70.45,2.23,66.82,2.15,77.26,2.37,2.59,2.81,2.08,299.72,9.78,299.72,9.78,210.86,6.97,169.53,5.87,166.20,5.87,169.53,5.04,63.00,50.00,96.00,102.00,72.00,232.00,35.00,30.00,45.00,0,0,0,"Changed ""Length"": 120 => 91.",91.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
658.62,26.34,915.06,36.60,-256.45,-10.26,2015.51,80.62,1689.20,67.57,326.30,13.05,1356.89,54.28,774.14,30.97,582.75,23.31,1079.49,30.45,552.29,16.57,9397.27,375.89,0.75,3.03,1.49,2.18,0.56,111.00,111.00,49.00,0,0,132.56,89.39,43.17,31.00,21.00,10.00,0,0,0,16.00,13.00,3.00,15.00,8.00,7.00,51.61,61.90,30.00,21.25,0.84,43.57,1.64,-25.64,-0.83,125.97,4.54,129.94,4.69,108.77,3.91,90.46,3.10,96.77,3.31,83.25,2.86,1.39,1.34,1.31,191.72,7.01,191.72,7.01,157.88,5.48,180.56,6.30,180.56,6.30,136.06,5.04,48.00,51.00,42.00,59.00,60.00,53.00,36.00,35.00,38.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 1.55.",120.00,"Body",1.55,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
851.49,34.06,1066.13,42.65,-214.64,-8.59,2336.48,93.46,2031.92,81.28,304.56,12.18,1484.99,59.40,965.79,38.63,519.20,20.77,1025.71,30.60,684.95,23.54,9394.94,375.80,0.60,1.14,1.57,2.10,0.59,111.00,111.00,50.00,0,0,153.99,113.45,40.55,38.00,28.00,10.00,0,0,0,15.00,13.00,2.00,23.00,15.00,8.00,39.47,46.43,20.00,22.41,0.87,38.08,1.45,-21.46,-0.76,155.77,5.81,156.30,5.82,152.28,5.71,64.56,2.35,64.39,2.34,64.90,2.37,2.41,2.43,2.35,224.00,8.90,224.00,8.90,185.98,6.97,183.36,6.30,183.36,6.30,135.64,5.04,57.00,50.00,77.00,88.00,70.00,205.00,36.00,32.00,45.00,0,0,0,"Changed ""Length"": 120 => 105.",105.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1299.94,52.00,1435.67,57.43,-135.72,-5.43,2920.25,116.81,2437.90,97.52,482.35,19.29,1620.30,64.81,1002.23,40.09,618.07,24.72,1301.82,34.26,607.86,17.36,9513.04,380.52,1.95,"N/A",1.80,2.43,0.78,116.00,116.00,112.00,0,0,180.66,129.14,51.53,39.00,28.00,11.00,0,0,0,16.00,13.00,3.00,23.00,15.00,8.00,41.03,46.43,27.27,33.33,1.18,51.27,1.72,-12.34,-0.20,182.52,6.07,187.53,6.19,160.78,5.59,70.45,2.23,66.82,2.15,77.26,2.37,2.59,2.81,2.08,299.72,9.78,299.72,9.78,210.86,6.97,169.53,5.87,166.20,5.87,169.53,5.04,63.00,50.00,96.00,102.00,72.00,232.00,35.00,30.00,45.00,0,0,0,"Changed ""Length"": 120 => 91.",91.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
815.03,32.60,1001.14,40.05,-186.11,-7.44,2492.79,99.71,2122.31,84.89,370.48,14.82,1677.75,67.11,1121.17,44.85,556.58,22.26,1098.50,30.54,748.83,22.65,9395.39,375.82,0.58,1.22,1.49,1.89,0.67,111.00,111.00,55.00,0,0,150.26,107.00,43.26,35.00,25.00,10.00,0,0,0,12.00,10.00,2.00,23.00,15.00,8.00,34.29,40.00,20.00,23.29,0.93,40.05,1.52,-18.61,-0.54,207.73,7.47,212.23,7.61,185.24,6.80,72.95,2.48,74.74,2.53,69.57,2.37,2.85,2.84,2.66,285.67,10.59,285.67,10.59,226.21,8.30,199.67,6.30,199.67,6.30,147.70,5.04,66.00,61.00,78.00,113.00,93.00,212.00,42.00,40.00,45.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 2.325.",120.00,"Body",2.33,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-229.24,-9.17,5.28,0.21,-234.52,-9.38,4671.87,186.87,3594.69,143.79,1077.17,43.09,4901.10,196.04,3589.41,143.58,1311.69,52.47,1328.41,37.78,1203.47,37.47,8436.12,337.44,-0.14,-0.17,0.95,1.00,0.82,105.00,105.00,105.00,0,0,459.13,337.92,121.21,124.00,91.00,33.00,0,0,0,37.00,27.00,10.00,87.00,64.00,23.00,29.84,29.67,30.30,-1.85,0,0.06,0.07,-7.11,-0.20,126.27,5.18,133.14,5.45,107.72,4.44,56.33,2.20,56.08,2.19,57.03,2.22,2.24,2.37,1.89,387.34,17.12,387.34,17.12,265.52,10.27,285.95,10.78,285.95,10.78,213.08,7.04,41.00,38.00,51.00,59.00,69.00,34.00,34.00,25.00,58.00,0,0,0,"Changed ""Length"": 120 => 21.",21.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
752.81,30.11,994.81,39.79,-242.00,-9.68,2161.34,86.45,1868.95,74.76,292.39,11.70,1408.53,56.34,874.14,34.97,534.39,21.38,1030.65,30.23,694.71,23.39,9392.29,375.69,0.54,1.00,1.53,2.14,0.55,111.00,111.00,51.00,0,0,140.34,98.64,41.70,34.00,24.00,10.00,0,0,0,14.00,12.00,2.00,20.00,12.00,8.00,41.18,50.00,20.00,22.14,0.87,41.45,1.58,-24.20,-0.84,154.38,5.68,155.75,5.74,146.20,5.31,70.43,2.49,72.85,2.57,66.80,2.37,2.19,2.14,2.19,215.59,8.28,215.59,8.28,180.77,6.48,187.17,6.30,187.17,6.30,138.45,5.04,60.00,53.00,75.00,88.00,70.00,194.00,40.00,37.00,45.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 1.825.",120.00,"Body",1.83,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
538.29,21.53,637.62,25.50,-99.33,-3.97,1535.01,61.40,1213.92,48.56,321.09,12.84,996.72,39.87,576.30,23.05,420.42,16.82,874.68,27.42,427.60,15.89,9392.29,375.69,0.38,1.31,1.54,2.11,0.76,111.00,111.00,46.00,0,0,111.96,79.58,32.37,28.00,20.00,8.00,0,0,0,18.00,14.00,4.00,10.00,6.00,4.00,64.29,70.00,50.00,19.22,0.76,31.88,1.25,-12.42,-0.45,85.28,3.22,86.71,3.30,80.27,2.92,99.67,3.66,96.05,3.55,105.10,3.82,0.86,0.90,0.76,127.54,4.81,127.54,4.81,109.04,3.76,169.53,6.30,169.53,6.30,136.31,5.04,36.00,35.00,41.00,33.00,34.00,30.00,43.00,37.00,51.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 1.075.",120.00,"Body",1.08,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
755.09,30.20,948.04,37.92,-192.95,-7.72,2417.34,96.69,2059.40,82.38,357.94,14.32,1662.25,66.49,1111.36,44.45,550.89,22.04,1048.13,29.56,738.34,22.72,9393.84,375.75,0.56,1.12,1.45,1.85,0.65,111.00,111.00,54.00,0,0,148.87,106.06,42.81,35.00,25.00,10.00,0,0,0,12.00,10.00,2.00,23.00,15.00,8.00,34.29,40.00,20.00,21.57,0.88,37.92,1.46,-19.29,-0.57,201.44,7.31,205.94,7.44,178.97,6.66,72.27,2.48,74.09,2.53,68.86,2.37,2.79,2.78,2.60,276.02,10.35,276.02,10.35,218.18,8.12,198.39,6.30,198.39,6.30,146.76,5.04,66.00,61.00,78.00,112.00,92.00,212.00,42.00,40.00,45.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 2.275.",120.00,"Body",2.28,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
456.65,18.27,570.11,22.80,-113.46,-4.54,1441.09,57.64,1141.10,45.64,300.00,12.00,984.45,39.38,570.99,22.84,413.46,16.54,817.75,26.23,431.09,16.13,9392.62,375.70,0.34,1.06,1.46,2.00,0.73,111.00,111.00,46.00,0,0,110.51,78.64,31.87,28.00,20.00,8.00,0,0,0,18.00,14.00,4.00,10.00,6.00,4.00,64.29,70.00,50.00,16.31,0.66,28.51,1.13,-14.18,-0.52,80.06,3.06,81.51,3.14,75.00,2.78,98.44,3.66,95.16,3.55,103.36,3.82,0.81,0.86,0.73,119.27,4.58,119.27,4.58,101.70,3.57,168.40,6.30,168.40,6.30,133.21,5.04,36.00,34.00,40.00,32.00,33.00,29.00,43.00,37.00,51.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 1.025.",120.00,"Body",1.02,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
260.17,10.41,591.18,23.65,-331.01,-13.24,1694.46,67.78,1531.33,61.25,163.13,6.53,1434.30,57.37,940.15,37.61,494.15,19.77,676.94,21.32,763.17,25.24,9389.74,375.59,0.26,0.39,1.18,1.63,0.33,111.00,111.00,52.00,0,0,127.32,92.88,34.44,33.00,24.00,9.00,0,0,0,11.00,10.00,1.00,22.00,14.00,8.00,33.33,41.67,11.11,7.88,0.40,24.63,1.04,-36.78,-1.34,154.04,6.11,153.13,6.02,163.13,6.97,65.20,2.46,67.15,2.51,61.77,2.37,2.36,2.28,2.64,223.27,7.97,223.27,7.97,163.13,6.97,190.49,6.30,190.49,6.30,140.91,5.04,58.00,50.00,81.00,100.00,74.00,366.00,37.00,32.00,45.00,0,0,0,"Changed ""Length"": 120 => 133.",133.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
906.84,36.27,1082.28,43.29,-175.44,-7.02,2608.11,104.32,2218.31,88.73,389.80,15.59,1701.27,68.05,1136.03,45.44,565.23,22.61,1175.14,31.99,764.78,22.54,9387.42,375.50,0.62,1.37,1.53,1.95,0.69,111.00,111.00,55.00,0,0,152.37,108.42,43.95,35.00,25.00,10.00,0,0,0,12.00,10.00,2.00,23.00,15.00,8.00,34.29,40.00,20.00,25.91,1.02,43.29,1.62,-17.54,-0.49,217.34,7.72,221.83,7.86,194.90,7.03,73.97,2.48,75.74,2.53,70.65,2.37,2.94,2.93,2.76,300.48,10.93,300.48,10.93,238.62,8.57,201.60,6.30,201.60,6.30,149.13,5.04,66.00,61.00,78.00,113.00,93.00,212.00,42.00,40.00,45.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 2.4.",120.00,"Body",2.40,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
397.91,15.92,868.21,34.73,-470.30,-18.81,3295.47,131.82,2790.96,111.64,504.50,20.18,2897.55,115.90,1922.75,76.91,974.80,38.99,1027.79,30.27,881.83,28.43,8614.40,344.58,0.38,0.65,1.14,1.45,0.52,108.00,108.00,103.00,0,0,271.21,193.58,77.63,70.00,50.00,20.00,0,0,0,23.00,18.00,5.00,47.00,32.00,15.00,32.86,36.00,25.00,5.68,0.31,17.36,0.75,-23.51,-0.79,143.28,5.65,155.05,6.10,100.90,4.05,61.65,2.30,60.09,2.26,64.99,2.41,2.32,2.58,1.55,405.67,17.12,405.67,17.12,143.94,5.64,304.44,10.78,304.44,10.78,149.59,5.45,40.00,39.00,43.00,71.00,76.00,55.00,25.00,19.00,39.00,0,0,0,"Changed ""Length"": 120 => 49.",49.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
260.17,10.41,591.18,23.65,-331.01,-13.24,1694.46,67.78,1531.33,61.25,163.13,6.53,1434.30,57.37,940.15,37.61,494.15,19.77,676.94,21.32,763.17,25.24,9387.97,375.52,0.26,0.39,1.18,1.63,0.33,111.00,111.00,52.00,0,0,127.32,92.88,34.44,33.00,24.00,9.00,0,0,0,11.00,10.00,1.00,22.00,14.00,8.00,33.33,41.67,11.11,7.88,0.40,24.63,1.04,-36.78,-1.34,154.04,6.11,153.13,6.02,163.13,6.97,65.20,2.46,67.15,2.51,61.77,2.37,2.36,2.28,2.64,223.27,7.97,223.27,7.97,163.13,6.97,190.49,6.30,190.49,6.30,140.91,5.04,58.00,50.00,81.00,100.00,74.00,366.00,37.00,32.00,45.00,0,0,0,"Changed ""Length"": 120 => 133.",133.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1829.30,73.17,1810.89,72.44,18.42,0.74,3576.63,143.07,2847.43,113.90,729.20,29.17,1747.33,69.89,1036.55,41.46,710.78,28.43,1831.18,42.30,482.91,13.59,9503.88,380.16,1.77,"N/A",2.05,2.75,1.03,118.00,116.00,118.00,0,0,206.20,137.23,68.98,42.00,28.00,14.00,0,0,0,19.00,15.00,4.00,23.00,13.00,10.00,45.24,53.57,28.57,43.55,1.41,64.67,2.06,1.32,0.13,188.24,5.85,189.83,5.91,182.30,5.60,75.97,2.25,79.73,2.40,71.08,2.06,2.48,2.38,2.57,312.45,10.64,312.45,10.64,242.81,6.97,176.73,5.87,174.26,5.87,176.73,5.04,51.00,37.00,79.00,76.00,48.00,179.00,30.00,24.00,38.00,0,0,0,"Changed ""Length"": 120 => 77.",77.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
581.00,23.24,793.47,31.74,-212.46,-8.50,2197.61,87.90,1875.94,75.04,321.67,12.87,1616.61,64.66,1082.48,43.30,534.13,21.37,923.52,27.17,708.64,22.95,9385.98,375.44,0.47,0.85,1.36,1.73,0.60,111.00,111.00,53.00,0,0,144.79,103.31,41.48,35.00,25.00,10.00,0,0,0,12.00,10.00,2.00,23.00,15.00,8.00,34.29,40.00,20.00,16.60,0.71,31.74,1.26,-21.25,-0.66,183.13,6.82,187.59,6.94,160.84,6.21,70.29,2.48,72.17,2.53,66.77,2.37,2.61,2.60,2.41,248.20,9.66,248.20,9.66,195.05,7.57,194.59,6.30,194.59,6.30,143.94,5.04,62.00,56.00,78.00,101.00,79.00,212.00,42.00,40.00,45.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 2.125.",120.00,"Body",2.13,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
651.32,26.05,902.56,36.10,-251.25,-10.05,2039.06,81.56,1765.07,70.60,273.99,10.96,1387.74,55.51,862.51,34.50,525.23,21.01,978.39,29.38,691.18,23.50,9385.87,375.43,0.49,0.86,1.47,2.05,0.52,111.00,111.00,51.00,0,0,138.19,97.22,40.96,34.00,24.00,10.00,0,0,0,14.00,12.00,2.00,20.00,12.00,8.00,41.18,50.00,20.00,19.16,0.77,37.61,1.46,-25.12,-0.88,145.65,5.44,147.09,5.50,136.99,5.08,69.39,2.49,71.88,2.57,65.65,2.37,2.10,2.05,2.09,202.36,7.93,202.36,7.93,168.85,6.21,185.34,6.30,185.34,6.30,137.10,5.04,59.00,53.00,75.00,86.00,69.00,193.00,40.00,37.00,45.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 1.75.",120.00,"Body",1.75,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
