"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Loopback Period","__Min Consolidation Length","__Paint Consolidation Area","__ATR Period","__Source","__ATR Multiplier","__Change ATR Calculation Method ?","__Show Buy/Sell Signals ?","__Highlighter On/Off ?","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX","__2. MACD","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA","__Length","__Bars","__6. High/Low Filter","__Lookback","__7. Maximum close change (％) allowed on entry","__8. Minimum close change (％) allowed on entry","__9. RSI OS/OB","__10. MA","__11. EMA Difference","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak   ","__Win Streak   ","__Row Loss InDay","__DrawDown ％","__InDay Loss ％ ","__Daily Trades  ","__Weekly Trades","__     Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars","__Dashboard Size","__Performance Summary","__Monthly Performance"
-601.83,-6.02,-1108.67,-11.09,506.85,5.07,3126.51,31.27,1234.15,12.34,1892.36,18.92,3728.34,37.28,2342.82,23.43,1385.52,13.86,2158.55,19.44,1390.19,13.52,-408.27,-4.08,-0.26,-0.29,0.84,0.53,1.37,0,0,0,-60.30,-0.64,561.37,336.92,224.45,37.00,22.00,15.00,1.00,1.00,0,12.00,5.00,7.00,25.00,17.00,8.00,32.43,22.73,46.67,-16.27,-0.16,-50.39,-0.50,33.79,0.34,260.54,2.60,246.83,2.47,270.34,2.70,149.13,1.49,137.81,1.37,173.19,1.73,1.75,1.79,1.56,460.78,4.60,460.78,4.60,384.25,3.84,473.86,4.74,473.86,4.74,333.65,3.33,195.00,227.00,148.00,260.00,297.00,233.00,164.00,206.00,73.00,0,0,0,"Changed ""Loopback Period"": 50 => 35.",35.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
484.07,4.84,-82.98,-0.83,567.06,5.67,3979.18,39.79,1719.44,17.19,2259.74,22.60,3495.11,34.95,1802.42,18.02,1692.68,16.93,2070.97,18.13,1070.08,10.37,-408.20,-4.08,0.19,0.34,1.14,0.95,1.34,0,0,0,-60.22,-0.57,847.04,442.77,404.27,56.00,29.00,27.00,1.00,1.00,0,31.00,13.00,18.00,25.00,16.00,9.00,55.36,44.83,66.67,8.64,0.09,-2.86,-0.03,21.00,0.21,128.36,1.28,132.26,1.32,125.54,1.25,139.80,1.39,112.65,1.12,188.08,1.88,0.92,1.17,0.67,466.80,4.66,466.80,4.66,215.85,2.16,333.65,3.33,184.49,1.84,333.65,3.33,95.00,101.00,89.00,125.00,177.00,87.00,59.00,39.00,94.00,0,0,0,"Changed "" R:R    1:"": 1.85 => 1.05.",35.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,1.05,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
2641.54,26.42,1379.40,13.79,1262.14,12.62,5021.38,50.21,2509.75,25.10,2511.63,25.12,2379.85,23.80,1130.35,11.30,1249.49,12.49,3267.44,24.64,599.48,4.60,-408.16,-4.08,1.07,12.34,2.11,2.22,2.01,0,0,0,-60.18,-0.48,712.61,368.81,343.80,47.00,24.00,23.00,1.00,1.00,0,25.00,12.00,13.00,22.00,12.00,10.00,53.19,50.00,56.52,56.20,0.56,57.48,0.58,54.88,0.55,200.86,2.01,209.15,2.09,193.20,1.93,108.17,1.08,94.20,0.94,124.95,1.25,1.86,2.22,1.55,664.10,6.64,664.10,6.64,310.38,3.10,269.91,2.70,150.61,1.50,269.91,2.70,118.00,130.00,105.00,176.00,226.00,130.00,52.00,35.00,72.00,0,0,0,"Changed ""ATR Multiplier"": 4 => 4.",50.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-498.34,-4.98,-673.07,-6.73,174.73,1.75,2694.43,26.94,1023.61,10.24,1670.82,16.71,3192.77,31.93,1696.68,16.97,1496.09,14.96,852.76,8.19,841.23,8.13,-408.05,-4.08,-0.56,-0.50,0.84,0.60,1.12,0,0,0,0,0,824.40,434.82,389.58,55.00,29.00,26.00,0,0,0,22.00,10.00,12.00,33.00,19.00,14.00,40.00,34.48,46.15,-9.06,-0.09,-23.21,-0.23,6.72,0.07,122.47,1.22,102.36,1.02,139.24,1.39,96.75,0.97,89.30,0.89,106.86,1.07,1.27,1.15,1.30,229.03,2.29,171.56,1.71,229.03,2.29,290.34,2.90,290.34,2.90,206.17,2.06,63.00,53.00,74.00,63.00,30.00,90.00,63.00,66.00,60.00,0,0,0,"Changed "" Multiplier"": 4 => 3.",50.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
322.91,3.23,-272.85,-2.73,595.76,5.96,3414.66,34.15,1262.52,12.63,2152.14,21.52,3091.74,30.92,1535.37,15.35,1556.37,15.56,1081.29,9.79,648.25,6.13,-407.02,-4.07,0.21,0.32,1.10,0.82,1.38,0,0,0,0,0,779.35,390.09,389.26,52.00,26.00,26.00,0,0,0,20.00,9.00,11.00,32.00,17.00,15.00,38.46,34.62,42.31,6.21,0.06,-10.49,-0.10,22.91,0.23,170.73,1.71,140.28,1.40,195.65,1.96,96.62,0.97,90.32,0.90,103.76,1.04,1.77,1.55,1.89,321.38,3.21,232.15,2.32,321.38,3.21,290.34,2.90,290.34,2.90,206.17,2.06,79.00,65.00,94.00,93.00,50.00,128.00,71.00,72.00,69.00,0,0,0,"Changed "" R:R    1:"": 1.85 => 2.55.",50.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,2.55,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1443.48,14.43,579.49,5.79,863.99,8.64,4162.16,41.62,1914.93,19.15,2247.22,22.47,2718.68,27.19,1335.44,13.35,1383.24,13.83,2407.74,19.92,707.96,6.83,-407.02,-4.07,0.63,2.95,1.53,1.43,1.63,0,0,0,-59.00,-0.52,787.31,413.24,374.07,52.00,27.00,25.00,1.00,1.00,0,28.00,13.00,15.00,24.00,14.00,10.00,53.85,48.15,60.00,27.76,0.28,21.46,0.22,34.56,0.35,148.65,1.49,147.30,1.47,149.81,1.50,113.28,1.13,95.39,0.95,138.32,1.38,1.31,1.54,1.08,517.27,5.17,517.27,5.17,240.04,2.40,269.91,2.70,150.61,1.50,269.91,2.70,92.00,94.00,90.00,125.00,159.00,96.00,54.00,34.00,82.00,0,0,0,"Changed "" R:R    1:"": 1.85 => 1.45.",50.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.45,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
527.77,5.28,-453.36,-4.53,981.13,9.81,3575.05,35.75,1344.43,13.44,2230.62,22.31,3047.28,30.47,1797.79,17.98,1249.49,12.49,1975.50,16.61,811.04,7.20,-407.02,-4.07,0.21,0.35,1.17,0.75,1.79,0,0,0,-59.00,-0.56,651.46,352.42,299.04,43.00,23.00,20.00,1.00,1.00,0,18.00,8.00,10.00,25.00,15.00,10.00,41.86,34.78,50.00,12.27,0.12,-19.71,-0.19,49.06,0.49,198.61,1.98,168.05,1.68,223.06,2.23,121.89,1.22,119.85,1.19,124.95,1.25,1.63,1.40,1.79,356.17,3.56,262.85,2.63,356.17,3.56,382.08,3.82,382.08,3.82,269.91,2.70,147.00,168.00,123.00,119.00,51.00,173.00,167.00,230.00,72.00,0,0,0,"Changed "" R:R    1:"": 1.45 => 2.15.",50.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,2.15,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-1063.43,-10.63,-1234.84,-12.35,171.40,1.71,3037.61,30.38,1270.35,12.70,1767.26,17.67,4101.04,41.01,2505.18,25.05,1595.86,15.96,914.96,9.10,1285.37,12.57,-434.50,-4.34,-1.69,-0.86,0.74,0.51,1.11,0,0,0,0,0,764.07,464.42,299.65,51.00,31.00,20.00,0,0,0,16.00,8.00,8.00,35.00,23.00,12.00,31.37,25.81,40.00,-20.85,-0.21,-39.83,-0.40,8.57,0.09,189.85,1.90,158.79,1.59,220.91,2.21,117.17,1.17,108.92,1.09,132.99,1.33,1.62,1.46,1.66,359.33,3.59,262.85,2.63,359.33,3.59,376.55,3.76,376.55,3.76,271.98,2.72,96.00,85.00,113.00,94.00,35.00,152.00,97.00,102.00,86.00,0,0,0,"Changed ""ATR Period"": 110 => 35.",50.00,20.00,true,35.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,2.15,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-724.17,-7.24,-645.70,-6.46,-78.47,-0.78,2894.28,28.94,1789.38,17.89,1104.90,11.05,3618.45,36.18,2435.08,24.35,1183.37,11.83,872.77,8.89,1218.52,12.06,-434.46,-4.34,-0.48,-0.44,0.80,0.74,0.93,0,0,0,0,0,779.75,509.90,269.86,52.00,34.00,18.00,0,0,0,18.00,10.00,8.00,34.00,24.00,10.00,34.62,29.41,44.44,-13.93,-0.14,-18.99,-0.19,-4.36,-0.04,160.79,1.61,178.94,1.79,138.11,1.38,106.43,1.06,101.46,1.01,118.34,1.18,1.51,1.76,1.17,285.12,2.85,285.12,2.85,223.74,2.24,376.55,3.76,376.55,3.76,271.98,2.72,62.00,58.00,69.00,61.00,48.00,77.00,62.00,62.00,64.00,0,0,0,"Changed ""Min Consolidation Length"": 20 => 5.",50.00,5.00,true,35.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,2.15,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
2641.54,26.42,1379.40,13.79,1262.14,12.62,5021.38,50.21,2509.75,25.10,2511.63,25.12,2379.85,23.80,1130.35,11.30,1249.49,12.49,3267.44,24.64,599.48,4.60,-406.94,-4.07,1.07,12.47,2.11,2.22,2.01,0,0,0,-58.93,-0.47,712.61,368.81,343.80,47.00,24.00,23.00,1.00,1.00,0,25.00,12.00,13.00,22.00,12.00,10.00,53.19,50.00,56.52,56.20,0.56,57.48,0.58,54.88,0.55,200.86,2.01,209.15,2.09,193.20,1.93,108.17,1.08,94.20,0.94,124.95,1.25,1.86,2.22,1.55,664.10,6.64,664.10,6.64,310.38,3.10,269.91,2.70,150.61,1.50,269.91,2.70,118.00,130.00,105.00,176.00,226.00,130.00,52.00,35.00,72.00,0,0,0,"Changed ""ATR Multiplier"": 4 => 4.",50.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
839.69,8.40,-345.49,-3.45,1185.17,11.85,3886.97,38.87,1452.30,14.52,2434.67,24.35,3047.28,30.47,1797.79,17.98,1249.49,12.49,2217.06,18.26,753.14,6.54,-406.94,-4.07,0.36,0.65,1.28,0.81,1.95,0,0,0,-58.93,-0.54,621.39,337.49,283.90,41.00,22.00,19.00,1.00,1.00,0,16.00,7.00,9.00,25.00,15.00,10.00,39.02,31.82,47.37,20.48,0.21,-15.70,-0.15,62.38,0.62,242.94,2.43,207.47,2.07,270.52,2.70,121.89,1.22,119.85,1.19,124.95,1.25,1.99,1.73,2.17,407.96,4.08,301.63,3.01,407.96,4.08,382.08,3.82,382.08,3.82,269.91,2.70,157.00,174.00,137.00,140.00,51.00,209.00,167.00,230.00,72.00,0,0,0,"Changed "" R:R    1:"": 1.85 => 2.45.",50.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,2.45,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
83.62,0.84,-695.17,-6.95,778.79,7.79,3602.12,36.02,1452.30,14.52,2149.82,21.50,3518.50,35.19,2147.48,21.47,1371.03,13.71,1996.46,17.34,874.67,8.31,-406.94,-4.07,0.00,0.01,1.02,0.68,1.57,0,0,0,-58.93,-0.58,666.47,382.26,284.20,44.00,25.00,19.00,1.00,1.00,0,15.00,7.00,8.00,29.00,18.00,11.00,34.09,28.00,42.11,1.90,0.02,-27.81,-0.27,40.99,0.41,240.14,2.40,207.47,2.07,268.73,2.69,121.33,1.21,119.30,1.19,124.64,1.25,1.98,1.74,2.16,407.96,4.08,301.63,3.01,407.96,4.08,382.08,3.82,382.08,3.82,269.91,2.70,152.00,167.00,132.00,141.00,51.00,220.00,158.00,212.00,68.00,0,0,0,"Changed ""Loopback Period"": 50 => 35.",35.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,2.45,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-382.53,-3.83,-669.78,-6.70,287.25,2.87,3148.89,31.49,1139.09,11.39,2009.80,20.10,3531.42,35.31,1808.88,18.09,1722.54,17.23,783.46,7.60,989.99,9.46,-406.87,-4.07,-0.49,-0.49,0.89,0.63,1.17,0,0,0,0,0,839.28,419.81,419.47,56.00,28.00,28.00,0,0,0,19.00,8.00,11.00,37.00,20.00,17.00,33.93,28.57,39.29,-6.83,-0.07,-23.92,-0.24,10.26,0.10,165.73,1.66,142.39,1.42,182.71,1.83,95.44,0.95,90.44,0.90,101.33,1.01,1.74,1.57,1.80,308.20,3.08,222.46,2.22,308.20,3.08,290.34,2.90,290.34,2.90,206.17,2.06,83.00,70.00,97.00,87.00,47.00,116.00,82.00,79.00,85.00,0,0,0,"Changed "" Multiplier"": 4 => 3.",35.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,2.45,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-582.55,-5.83,-743.53,-7.44,160.97,1.61,2875.74,28.76,1082.23,10.82,1793.51,17.94,3458.29,34.58,1825.76,18.26,1632.54,16.33,740.59,7.23,967.41,9.32,-406.91,-4.07,-0.79,-0.62,0.83,0.59,1.10,0,0,0,0,0,854.33,434.77,419.56,57.00,29.00,28.00,0,0,0,21.00,9.00,12.00,36.00,20.00,16.00,36.84,31.03,42.86,-10.22,-0.10,-25.64,-0.26,5.75,0.06,136.94,1.37,120.25,1.20,149.46,1.49,96.06,0.96,91.29,0.91,102.03,1.02,1.43,1.32,1.47,255.43,2.55,183.69,1.84,255.43,2.55,290.34,2.90,290.34,2.90,206.17,2.06,71.00,62.00,80.00,62.00,39.00,79.00,76.00,73.00,80.00,0,0,0,"Changed "" R:R    1:"": 2.45 => 2.05.",35.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,2.05,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-940.79,-9.41,-528.80,-5.29,-411.99,-4.12,2294.26,22.94,1051.58,10.52,1242.68,12.43,3235.05,32.35,1580.38,15.80,1654.67,16.55,463.87,4.83,1186.33,11.58,-406.91,-4.07,-4.06,-0.97,0.71,0.67,0.75,0,0,0,0,0,1124.92,570.03,554.89,75.00,38.00,37.00,0,0,0,28.00,13.00,15.00,47.00,25.00,22.00,37.33,34.21,40.54,-12.54,-0.13,-13.92,-0.14,-11.13,-0.11,81.94,0.82,80.89,0.81,82.85,0.83,68.83,0.69,63.22,0.63,75.21,0.75,1.19,1.28,1.10,171.56,1.71,171.56,1.71,165.30,1.65,198.56,1.98,198.56,1.98,142.47,1.42,24.00,17.00,31.00,29.00,31.00,27.00,22.00,10.00,35.00,0,0,0,"Changed "" Multiplier"": 3 => 2.",35.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,2.05,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-990.79,-9.91,-732.95,-7.33,-257.84,-2.58,2284.67,22.85,922.92,9.23,1361.75,13.62,3275.46,32.75,1655.87,16.56,1619.59,16.20,389.33,4.02,1288.27,12.51,-406.87,-4.07,-2.19,-0.91,0.70,0.56,0.84,0,0,0,0,0,1049.66,539.85,509.81,70.00,36.00,34.00,0,0,0,23.00,10.00,13.00,47.00,26.00,21.00,32.86,27.78,38.24,-14.15,-0.14,-20.36,-0.20,-7.58,-0.08,99.33,0.99,92.29,0.92,104.75,1.05,69.69,0.70,63.69,0.64,77.12,0.77,1.43,1.45,1.36,200.45,2.00,171.56,1.71,200.45,2.00,198.56,1.98,198.56,1.98,142.47,1.42,32.00,27.00,37.00,31.00,22.00,38.00,33.00,30.00,36.00,0,0,0,"Changed "" R:R    1:"": 2.05 => 2.45.",35.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,2.45,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-1020.47,-10.20,-663.48,-6.63,-356.99,-3.57,2219.23,22.19,956.63,9.57,1262.60,12.63,3239.70,32.40,1620.11,16.20,1619.59,16.20,366.53,3.75,1295.49,12.61,-406.72,-4.07,-2.82,-0.94,0.69,0.59,0.78,0,0,0,0,0,1079.79,554.92,524.87,72.00,37.00,35.00,0,0,0,26.00,12.00,14.00,46.00,25.00,21.00,36.11,32.43,40.00,-14.17,-0.14,-17.93,-0.18,-10.20,-0.10,85.36,0.85,79.72,0.80,90.19,0.90,70.43,0.70,64.80,0.65,77.12,0.77,1.21,1.23,1.17,174.09,1.74,171.56,1.71,174.09,1.74,198.56,1.98,198.56,1.98,142.47,1.42,29.00,25.00,33.00,24.00,19.00,28.00,32.00,28.00,36.00,0,0,0,"Changed "" R:R    1:"": 2.45 => 2.15.",35.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,2.15,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
