"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__ATR Length","__Factor Range","__Step","__Performance Memory","__From Cluster","__Maximum Iteration Steps","__Historical Bars Calculation","__Candle Coloring","__Show Signals","__Show Dashboard","__Location","__Size","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX","__2. MACD","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA","__Length","__Bars","__6. High/Low Filter","__Lookback","__7. Maximum close change (％) allowed on entry","__8. Minimum close change (％) allowed on entry","__9. RSI OS/OB","__10. MA","__11. EMA Difference","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak   ","__Win Streak   ","__Row Loss InDay","__DrawDown ％","__InDay Loss ％ ","__Daily Trades  ","__Weekly Trades","__     Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars","__Dashboard Size","__Performance Summary","__Monthly Performance"
-602.26,-6.02,17.38,0.17,-619.64,-6.20,1186.52,11.87,424.37,4.24,762.14,7.62,1788.78,17.89,406.99,4.07,1381.79,13.82,473.88,4.96,1348.86,13.10,122.65,1.23,-0.11,-0.15,0.66,1.04,0.55,0,0,0,28.71,0.31,292.88,82.57,210.31,19.00,5.00,14.00,1.00,1.00,0,4.00,2.00,2.00,15.00,3.00,12.00,21.05,40.00,14.29,-31.70,-0.31,3.48,0.05,-44.26,-0.44,296.63,2.96,212.19,2.12,381.07,3.81,119.25,1.19,135.66,1.33,115.15,1.15,2.49,1.56,3.31,396.07,3.96,284.19,2.84,396.07,3.96,154.42,1.54,154.42,1.54,148.64,1.49,465.00,629.00,407.00,538.00,53.00,1023.00,446.00,1013.00,304.00,0,0,0,"Changed "" R:R    1:"": 6.3 => 2.9.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,2.90,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
96.64,0.97,260.74,2.61,-164.10,-1.64,1620.56,16.21,635.09,6.35,985.47,9.85,1523.92,15.24,374.35,3.74,1149.57,11.50,1119.93,10.08,1137.49,10.44,121.88,1.22,0.03,0.04,1.06,1.70,0.86,0,0,0,24.87,0.25,367.72,120.29,247.44,24.00,8.00,16.00,1.00,0,1.00,8.00,4.00,4.00,16.00,4.00,12.00,33.33,50.00,25.00,4.03,0.04,32.59,0.33,-10.26,-0.10,202.57,2.02,158.77,1.59,246.37,2.46,95.24,0.95,93.59,0.94,95.80,0.95,2.13,1.70,2.57,313.85,3.14,224.34,2.24,313.85,3.14,126.54,1.26,126.54,1.26,121.93,1.22,375.00,564.00,280.00,481.00,333.00,629.00,321.00,796.00,163.00,0,0,0,"Changed "" Multiplier"": 5 => 4.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,2.90,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-4568.99,-45.69,-2085.59,-20.86,-2483.40,-24.83,2021.64,20.22,1102.33,11.02,919.31,9.19,6590.63,65.91,3187.91,31.88,3402.71,34.03,218.87,2.56,4685.21,46.31,121.69,1.22,-0.97,-0.70,0.31,0.35,0.27,0,0,0,0,0,4395.21,2145.04,2250.17,293.00,143.00,150.00,0,0,0,38.00,20.00,18.00,255.00,123.00,132.00,12.97,13.99,12.00,-15.59,-0.16,-14.58,-0.15,-16.56,-0.17,53.20,0.53,55.12,0.55,51.07,0.51,25.85,0.26,25.92,0.26,25.78,0.26,2.06,2.13,1.98,163.62,1.63,136.78,1.37,163.62,1.63,42.88,0.43,42.88,0.43,41.75,0.42,20.00,20.00,20.00,50.00,52.00,48.00,16.00,15.00,16.00,0,0,0,"Changed "" Multiplier"": 5 => 1.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,6.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-4757.90,-47.58,-2403.51,-24.04,-2354.38,-23.54,2166.23,21.66,1100.91,11.01,1065.33,10.65,6924.13,69.24,3504.42,35.04,3419.71,34.20,217.20,2.13,4936.97,48.50,121.38,1.21,-1.16,-0.76,0.31,0.31,0.31,0,0,0,0,0,5024.99,2535.10,2489.89,335.00,169.00,166.00,0,0,0,61.00,31.00,30.00,274.00,138.00,136.00,18.21,18.34,18.07,-14.20,-0.14,-14.22,-0.14,-14.18,-0.14,35.51,0.35,35.51,0.35,35.51,0.35,25.27,0.25,25.39,0.25,25.14,0.25,1.41,1.40,1.41,118.25,1.18,98.24,0.98,118.25,1.18,42.88,0.43,42.88,0.43,41.75,0.42,16.00,18.00,14.00,35.00,48.00,22.00,11.00,11.00,12.00,0,0,0,"Changed "" R:R    1:"": 6.3 => 4.7.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,4.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-6142.24,-61.42,-2909.67,-29.10,-3232.57,-32.33,1777.63,17.78,971.37,9.71,806.25,8.06,7919.87,79.20,3881.05,38.81,4038.82,40.39,136.07,2.04,6205.78,61.67,121.38,1.21,-1.50,-0.83,0.22,0.25,0.20,0,0,0,0,0,6615.29,3345.32,3269.97,441.00,223.00,218.00,0,0,0,97.00,54.00,43.00,344.00,169.00,175.00,22.00,24.22,19.72,-13.93,-0.14,-13.05,-0.13,-14.83,-0.15,18.33,0.18,17.99,0.18,18.75,0.19,23.02,0.23,22.96,0.23,23.08,0.23,0.80,0.78,0.81,67.22,0.67,54.98,0.55,67.22,0.67,42.88,0.43,42.88,0.43,41.31,0.41,9.00,8.00,9.00,13.00,12.00,15.00,7.00,7.00,8.00,0,0,0,"Changed "" R:R    1:"": 4.7 => 2.9.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,2.90,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-2515.29,-25.15,-1469.95,-14.70,-1045.34,-10.45,2293.30,22.93,1043.35,10.43,1249.95,12.50,4808.58,48.09,2513.30,25.13,2295.29,22.95,324.90,3.82,2658.14,26.25,121.38,1.21,-0.65,-0.57,0.48,0.42,0.55,0,0,0,21.58,0.29,2452.24,1267.35,1184.89,163.00,84.00,79.00,1.00,1.00,0,44.00,20.00,24.00,119.00,64.00,55.00,26.99,23.81,30.38,-15.43,-0.15,-17.50,-0.17,-13.23,-0.13,52.12,0.52,52.17,0.52,52.08,0.52,40.41,0.40,39.27,0.39,41.73,0.42,1.29,1.33,1.25,149.44,1.49,146.73,1.47,149.44,1.49,68.46,0.68,62.51,0.62,68.46,0.68,43.00,49.00,37.00,52.00,66.00,40.00,40.00,43.00,35.00,0,0,0,"Changed "" Multiplier"": 1 => 2.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,2.90,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-139.58,-1.40,322.51,3.23,-462.09,-4.62,1387.38,13.87,722.00,7.22,665.38,6.65,1526.96,15.27,399.49,3.99,1127.47,11.27,892.22,8.20,971.75,9.04,121.27,1.21,0.04,0.07,0.91,1.81,0.59,0,0,0,341.31,3.46,248.02,75.30,172.72,16.00,5.00,11.00,1.00,0,1.00,3.00,2.00,1.00,13.00,3.00,10.00,18.75,40.00,9.09,-8.72,-0.08,64.50,0.64,-42.01,-0.41,462.46,4.62,361.00,3.61,665.38,6.65,117.46,1.17,133.16,1.33,112.75,1.12,3.94,2.71,5.90,665.38,6.65,480.19,4.80,665.38,6.65,154.42,1.54,154.42,1.54,148.64,1.49,466.00,663.00,377.00,287.00,140.00,583.00,508.00,1013.00,356.00,0,0,0,"Changed "" R:R    1:"": 6.3 => 4.8.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,4.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-4867.52,-48.68,-2360.90,-23.61,-2506.62,-25.07,2110.79,21.11,1110.46,11.10,1000.34,10.00,6978.32,69.78,3471.36,34.71,3506.96,35.07,198.68,1.95,4963.57,49.16,121.27,1.21,-1.22,-0.78,0.30,0.32,0.28,0,0,0,0,0,5010.10,2505.10,2505.00,334.00,167.00,167.00,0,0,0,58.00,30.00,28.00,276.00,137.00,139.00,17.37,17.96,16.77,-14.57,-0.15,-14.14,-0.14,-15.01,-0.15,36.39,0.36,37.02,0.37,35.73,0.36,25.28,0.25,25.34,0.25,25.23,0.25,1.44,1.46,1.42,121.10,1.21,100.66,1.01,121.10,1.21,42.88,0.43,42.88,0.43,41.75,0.42,16.00,17.00,15.00,36.00,49.00,22.00,12.00,10.00,13.00,0,0,0,"Changed "" Multiplier"": 5 => 1.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,4.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-6142.24,-61.42,-2909.67,-29.10,-3232.57,-32.33,1777.63,17.78,971.37,9.71,806.25,8.06,7919.87,79.20,3881.05,38.81,4038.82,40.39,136.07,2.04,6205.78,61.67,121.27,1.21,-1.50,-0.83,0.22,0.25,0.20,0,0,0,0,0,6615.29,3345.32,3269.97,441.00,223.00,218.00,0,0,0,97.00,54.00,43.00,344.00,169.00,175.00,22.00,24.22,19.72,-13.93,-0.14,-13.05,-0.13,-14.83,-0.15,18.33,0.18,17.99,0.18,18.75,0.19,23.02,0.23,22.96,0.23,23.08,0.23,0.80,0.78,0.81,67.22,0.67,54.98,0.55,67.22,0.67,42.88,0.43,42.88,0.43,41.31,0.41,9.00,8.00,9.00,13.00,12.00,15.00,7.00,7.00,8.00,0,0,0,"Changed "" R:R    1:"": 4.8 => 2.9.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,2.90,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-4480.76,-44.81,-2129.67,-21.30,-2351.09,-23.51,1982.01,19.82,1024.97,10.25,957.03,9.57,6462.77,64.63,3154.64,31.55,3308.12,33.08,226.58,2.71,4535.31,45.11,121.27,1.21,-0.98,-0.70,0.31,0.33,0.29,0,0,0,0,0,4275.08,2084.96,2190.12,285.00,139.00,146.00,0,0,0,36.00,18.00,18.00,249.00,121.00,128.00,12.63,12.95,12.33,-15.72,-0.16,-15.32,-0.15,-16.10,-0.16,55.06,0.55,56.94,0.57,53.17,0.53,25.95,0.26,26.07,0.26,25.84,0.26,2.12,2.18,2.06,169.28,1.69,141.61,1.42,169.28,1.69,42.88,0.43,42.88,0.43,41.75,0.42,22.00,21.00,22.00,59.00,59.00,60.00,16.00,16.00,17.00,0,0,0,"Changed "" R:R    1:"": 2.9 => 6.5.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,6.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
197.49,1.97,573.37,5.73,-375.88,-3.76,1656.46,16.56,759.60,7.60,896.86,8.97,1458.98,14.59,186.23,1.86,1272.74,12.73,1179.59,10.56,922.05,8.35,121.27,1.21,0.09,0.19,1.14,4.08,0.71,0,0,0,341.31,3.35,353.04,60.48,292.56,23.00,4.00,19.00,1.00,0,1.00,4.00,2.00,2.00,19.00,2.00,17.00,17.39,50.00,10.53,8.59,0.09,143.34,1.43,-19.78,-0.19,414.12,4.14,379.80,3.80,448.43,4.48,76.79,0.76,93.12,0.93,74.87,0.74,5.39,4.08,5.99,699.43,6.99,504.96,5.05,699.43,6.99,121.93,1.22,110.01,1.10,121.93,1.22,320.00,473.00,288.00,407.00,152.00,662.00,302.00,794.00,244.00,0,0,0,"Changed "" Multiplier"": 5 => 4.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,6.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
185.48,1.85,243.21,2.43,-57.73,-0.58,2171.97,21.72,1002.02,10.02,1169.95,11.70,1986.49,19.86,758.81,7.59,1227.68,12.28,911.41,8.36,1088.49,10.00,121.27,1.21,0.05,0.07,1.09,1.32,0.95,0,0,0,25.48,0.25,547.70,255.37,292.32,36.00,17.00,19.00,1.00,0,1.00,12.00,6.00,6.00,24.00,11.00,13.00,33.33,35.29,31.58,5.15,0.05,14.31,0.14,-3.04,-0.03,181.00,1.81,167.00,1.67,194.99,1.95,82.77,0.82,68.98,0.69,94.44,0.94,2.19,2.42,2.07,268.52,2.68,263.80,2.64,268.52,2.68,121.93,1.22,110.01,1.10,121.93,1.22,242.00,322.00,170.00,389.00,535.00,244.00,168.00,205.00,136.00,0,0,0,"Changed "" R:R    1:"": 6.3 => 2.5.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,2.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-797.04,-7.97,-478.54,-4.79,-318.50,-3.18,2203.45,22.03,1079.38,10.79,1124.07,11.24,3000.49,30.00,1557.92,15.58,1442.57,14.43,694.61,6.59,1249.01,11.99,121.03,1.21,-0.20,-0.26,0.73,0.69,0.78,0,0,0,25.70,0.28,1147.40,585.08,562.32,76.00,39.00,37.00,1.00,0,1.00,25.00,12.00,13.00,51.00,27.00,24.00,32.89,30.77,35.14,-10.49,-0.10,-12.27,-0.12,-8.61,-0.08,88.14,0.88,89.95,0.90,86.47,0.86,58.83,0.59,57.70,0.58,60.11,0.60,1.50,1.56,1.44,197.62,1.97,145.48,1.45,197.62,1.97,98.65,0.99,98.65,0.99,95.18,0.95,107.00,154.00,58.00,117.00,155.00,82.00,103.00,154.00,45.00,0,0,0,"Changed "" Multiplier"": 4 => 3.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,2.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-2820.16,-28.20,-1517.71,-15.18,-1302.45,-13.02,2421.42,24.21,1159.27,11.59,1262.15,12.62,5241.58,52.42,2676.98,26.77,2564.60,25.65,273.29,3.26,2926.08,29.00,118.53,1.19,-0.72,-0.60,0.46,0.43,0.49,0,0,0,18.76,0.26,3052.35,1537.51,1514.84,203.00,102.00,101.00,1.00,1.00,0,61.00,30.00,31.00,142.00,72.00,70.00,30.05,29.41,30.69,-13.89,-0.14,-14.88,-0.15,-12.90,-0.13,39.70,0.40,38.64,0.39,40.71,0.41,36.91,0.37,37.18,0.37,36.64,0.37,1.08,1.04,1.11,126.76,1.27,124.42,1.24,126.76,1.27,68.46,0.68,62.51,0.62,68.46,0.68,32.00,40.00,24.00,53.00,72.00,34.00,23.00,27.00,19.00,0,0,0,"Changed "" Multiplier"": 3 => 2.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,2.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-417.81,-4.18,-51.51,-0.52,-366.30,-3.66,2078.20,20.78,1108.36,11.08,969.84,9.70,2496.01,24.96,1159.87,11.60,1336.14,13.36,736.83,6.87,1225.46,11.46,118.56,1.19,-0.11,-0.16,0.83,0.96,0.73,0,0,0,28.14,0.29,817.71,390.25,427.45,54.00,26.00,28.00,1.00,0,1.00,14.00,7.00,7.00,40.00,19.00,21.00,25.93,26.92,25.00,-7.74,-0.08,-1.98,-0.02,-13.08,-0.13,148.44,1.48,158.34,1.58,138.55,1.38,62.40,0.62,61.05,0.61,63.63,0.63,2.38,2.59,2.18,316.70,3.16,226.40,2.26,316.70,3.16,98.65,0.99,98.65,0.99,95.18,0.95,158.00,212.00,108.00,239.00,273.00,204.00,130.00,190.00,76.00,0,0,0,"Changed all parameters randomly.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,3.90,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-109.73,-1.10,338.19,3.38,-447.92,-4.48,1417.23,14.17,737.68,7.38,679.56,6.80,1526.96,15.27,399.49,3.99,1127.47,11.27,922.08,8.45,971.75,9.01,118.33,1.18,0.04,0.07,0.93,1.85,0.60,0,0,0,344.11,3.48,248.02,75.31,172.71,16.00,5.00,11.00,1.00,0,1.00,3.00,2.00,1.00,13.00,3.00,10.00,18.75,40.00,9.09,-6.86,-0.06,67.64,0.68,-40.72,-0.40,472.41,4.72,368.84,3.69,679.56,6.79,117.46,1.17,133.16,1.33,112.75,1.12,4.02,2.77,6.03,679.56,6.79,490.51,4.90,679.56,6.79,154.42,1.54,154.42,1.54,148.64,1.49,466.00,664.00,377.00,288.00,141.00,583.00,508.00,1013.00,356.00,0,0,0,"Changed "" R:R    1:"": 6.3 => 4.9.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,4.90,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
